"","WT.NOR.1","WT.NOR.2","WT.NOR.3","WT.TAM.1","WT.TAM.2","WT.TAM.3","KO.NOR.1","KO.NOR.2","KO.NOR.3","KO.TAM.1","KO.TAM.2","KO.TAM.3"
"Htr2b",5.60336861485228,5.50802048924863,5.38614906315096,8.16277309188527,6.56713501135268,7.5999093637308,5.46812562045078,5.35321241371523,4.98560076116792,6.3087966968106,5.66156542906371,5.22400084346746
"Ifit1",9.67413730435017,9.74424239622084,9.7351456893235,8.2367510588401,9.99700613716867,9.43665311705217,10.1685912700889,10.2912855361832,10.2021651300222,9.06687731340045,10.9410457522874,11.228234379014
"Ifit2",7.06865281249517,6.45314968050173,6.56264887235049,6.28623572963169,7.73009686169457,7.21352605895168,7.20996956222054,7.25034671512046,7.36010480892315,7.47397526342378,8.65400306440495,8.73091954434222
"Cd79b",7.83483734399011,7.96150476081082,7.7788265771511,5.79299782599608,6.51696971297891,5.84574711867385,9.03867338678954,9.16427643079815,9.11439743895828,6.14789334403451,8.31435784354945,8.17629412658956
"Igf1r",6.83806435215597,6.81393141552649,6.9184157688653,7.27039202971196,8.06705484097807,7.4535386948068,5.83052069612083,5.91830799801882,5.77763916654302,7.60165289812648,6.25444731937187,5.52275278417597
"Ccn1",7.87161359068591,8.16211489312484,7.76430013093114,8.76279798316083,10.2562452387186,8.9167053790761,5.55408230200009,5.62564963823263,5.13033765587741,8.11319816468254,7.67859269462308,5.83861054042565
"Igfbp4",8.26631685918932,8.39172038297347,8.40496597877526,9.02729189548643,8.81965867152876,9.06926187784967,7.12592900782193,7.00687718539568,6.96801806296782,8.27180094861228,8.15818552362586,7.48701449419187
"Ighm",9.53096673175714,9.75744281868099,9.64216007902676,6.26398707494238,5.67609734304677,5.33327820025912,11.639483252882,11.6794323851185,11.6194820904988,6.58154511015038,10.2565464428059,9.44402265920967
"Il18bp",7.97724246265076,7.79262101347115,7.8967511421705,8.40284859645164,9.31149956375014,8.23073309240302,7.97491787038657,8.11560804430742,8.16162786147846,9.49175363508931,9.98680416042451,10.8434304862113
"Igtp",8.90638845351363,8.89443033100027,9.04451527730998,7.80249528002412,8.38497920489983,8.12934077133514,9.06098305013044,9.12790262928202,8.99846219170876,7.97410011448721,9.61114507574121,9.75786878023506
"Il10",9.06144163577488,9.17842941985842,9.13577823451072,8.49551174029571,7.20155193265966,8.19841729919413,10.0974916944263,10.007731538563,10.0032799360655,8.65884656503316,9.82386688753446,9.92718029992381
"Il13ra1",7.26803683537118,7.42928137556289,7.36569428200948,9.32579318332291,8.45437264774711,8.81683033498035,5.91479019158316,6.08728955811463,5.47459203023757,9.78335976520767,7.66683918738513,7.70204651711082
"Il1rn",9.20343832331189,9.3151317236342,9.26201817360104,9.44306520795787,9.45706517433331,9.60007119691663,7.99201149022566,7.53235563355132,7.88326731108924,8.36776591108082,7.65552414313982,8.02592333920298
"Il2ra",8.67991883459859,8.42614632317124,8.42734688721886,5.20342643674054,6.02827101503485,5.42853849598412,8.94946488620251,9.12054269361824,9.03776020698884,6.20253949142096,8.03333579453559,8.19564265508274
"Il7r",9.03536540650939,9.08137664692056,9.22360785677113,11.3484500412857,11.446082921832,11.229887505113,6.50575682395531,6.68102828093593,6.62956340427192,11.0119743196964,9.99899022827791,8.88132808173898
"Inhba",5.28692623106969,5.55357519238342,5.24504425622969,5.95834812746468,8.17377552646413,6.16715978514373,3.99605847031109,3.53280471314596,4.05714677724257,5.42013403782195,5.42711073413956,3.98293239627085
"Itga5",9.57896179665553,9.59666002819991,9.52515321198432,9.55899043119632,9.69457561460512,9.69571861435603,8.6685948783369,8.74069075215808,8.74905141967088,8.90009111319269,8.50318669947696,8.54108960809493
"Itga6",10.6733557593714,10.6957334995616,10.6981277852916,10.7204832497041,10.0633619754414,10.3354023912382,9.67142748561474,9.66638283176563,9.58146472561963,10.8292256219859,9.87819345183949,9.46693354816112
"Itgal",11.3362043648683,11.2470298442687,11.2378824656565,6.70123501746444,8.2496622389651,6.86281201521629,11.3359320446683,11.4362239128873,11.4062947472413,6.71510039958554,10.766476953436,10.8669587908826
"Itgax",6.22109974292319,6.66769406907291,6.51051809610242,7.1213104865906,6.08634616112728,7.37321924800104,4.73997437830465,5.32447018009321,4.92759465928269,6.10521094046194,5.2159669032407,4.86355287474835
"Jag1",5.77409395075089,5.74377832968177,5.75753524457626,7.33079304770937,8.28679506031507,7.37096221556366,4.00508273930108,4.6196287114205,4.23741223873646,5.51059133002133,5.81359899323711,4.71345550451874
"Kcnn4",8.75292348208,8.68534384235723,8.89302937122809,8.54891008641083,8.80390610532272,9.02679842387148,7.29591144866165,7.36981743964714,7.48467217399164,7.19649432694931,7.6958024777771,7.53266442494241
"Napsa",7.15368065430362,7.21600519923892,7.40191007291336,7.18000485817906,7.37620003593112,7.387074540435,6.07680662464755,5.92271588346874,6.60646699842579,7.05611584354462,6.34434347040008,6.21641506098683
"Kdr",4.96891453981848,5.05724390870049,5.34517360387175,7.74311593292604,6.28892350332224,7.27307304621674,4.97914177463363,4.9834626736068,5.45729838814554,6.50212922949543,5.56713182898707,5.43363543876535
"Kif11",9.1421228364171,9.1985179746079,9.04858601713511,9.57491472097082,8.56864717762017,9.80735775207757,7.46587823564722,7.634323162383,7.63854856504904,7.57904255553047,7.26658278238395,6.26174800144208
"Kif3c",9.33239843408487,9.16409367002726,9.2265431653805,7.01762060778434,7.72410059547474,7.11651567742949,9.63818845939433,9.61476971506181,9.60950881384933,7.23874804836055,9.26466326116542,9.34687814280453
"Kif4",7.71456296020235,7.58564861022391,7.58950216893057,8.11889874657353,7.32847020483179,8.50057372071662,6.21161693400507,6.44554677823369,6.35160398331446,6.01416602962858,5.82526288549461,5.50035657993715
"L1cam",6.69409856681756,6.98424652379136,7.04123026569752,6.97060360160586,6.51899590641835,7.36399062058435,5.19379787495393,5.52772190459453,5.50949974140084,5.44101882213459,5.69238941553511,5.46834509810746
"Stmn1",6.86034739459294,6.38392484650441,6.72485102596537,7.25189810926407,6.48586260683756,7.27169310991431,5.48067462652746,5.67112882738394,5.57576471971197,5.64811290945213,5.69730351150418,4.6138676419275
"Lamb1",6.15398315470111,6.36218272971108,6.10119456703322,6.78327993805003,8.29236187431525,7.02004425756597,5.19114759133433,5.12372199520212,4.71873737650266,6.12145366910859,5.94081389340017,5.18660310806221
"Anpep",10.3669795408613,10.2575894535365,10.3705466209403,12.1420835158199,11.3516751545471,11.9745136778541,9.07216356743906,8.90315548100828,8.99559187271274,12.2245096042048,10.6386057830531,10.4981937945714
"Large1",7.79336528236606,7.68397248674603,7.7044784776066,8.90520486861529,8.48451550284619,8.99362374217153,7.18718475863351,7.04647128994898,7.36626804419151,8.48517234569537,7.23517780439435,6.56995470589723
"Lig1",7.45520554543196,7.4154916614251,7.6208109576066,7.86440963714846,7.41325204331862,7.9873427534054,6.45063586963454,6.44918722477124,6.50167491883749,5.73128219777592,6.45956360199465,5.98870278963731
"Lmnb1",7.72888307215359,7.77177342477598,7.84865035512273,8.05138460524326,7.36878255923381,8.20449962757389,6.26351647642044,6.65432443781377,6.36232281008443,6.32949982313232,6.49907343767225,6.32679583188267
"Lox",10.9620700455704,10.880262991358,10.909698184226,9.70327087645209,11.4875066492124,9.85107680148655,8.92910511723967,9.17542551345681,9.21818025273704,9.37243936477668,9.70986808280248,9.49127936564286
"Loxl1",5.85971879677127,6.27925751303878,5.82278991096236,7.0030796976967,7.78714212377676,6.61705731354957,5.13626147582944,4.84810068153016,4.83629533993994,6.02630744645001,5.88033910010355,5.30924761392505
"Anxa1",11.2161873119737,11.3383615596186,11.2976775979814,11.812562595198,11.7668972218917,11.9987297381128,9.62224766790981,9.61230239204318,9.62221628384024,11.3479430294647,10.380987698089,9.74999048149684
"Lrp8",6.93884395586262,6.90863964984814,6.92895164876447,7.87261219760735,6.65070784940388,7.91260993754514,6.51697593601936,6.41541622131993,6.39413472360241,6.64886420522777,6.51204987361797,6.21137158719465
"Lsp1",6.85205376031508,6.8998911571203,6.9378494306257,7.91125757553392,7.46338539854708,7.93363925959213,6.32804364692887,6.55512524929531,5.97991576084944,6.82051293955001,6.5374377674682,5.98253749219281
"Lst1",10.5646858946452,10.349534359829,10.3854742140816,8.63322134869027,8.91107905676956,8.7994480450502,10.5549021988845,10.5994515721589,10.5419099444069,9.17169050051564,10.5230597458685,10.4900332067022
"Ltb",6.18766090047296,6.15149090539284,6.45761081489552,5.39637033604168,5.43280984258926,5.64822716784536,7.71725153703169,7.84947877683634,7.77081637113479,5.51358387953922,6.62861058113006,6.24276464913308
"Ltbp2",6.29996228938394,6.37632439950304,6.37101078708514,6.20537447435967,7.20086979197126,6.3539708118952,5.32860268218876,4.9236579161121,4.92243346207842,6.28403217371745,5.60309058738161,5.35452406648018
"Lxn",9.41678321670124,9.32675397269104,9.42508881837956,10.0616584679836,9.604630725826,10.1923475221893,8.24172154613238,8.2613419086537,8.28844330380832,9.78105185731827,8.67924765523823,8.71392133442595
"Lyz1",6.10459332159896,6.25215347468255,6.25299620546633,5.38467020568477,6.22789548041339,5.68733616791613,5.90826199649603,5.73731717517477,5.79960362296633,6.29616181593169,6.52682469856535,6.43435064879896
"Havcr2",8.81160085412218,9.00807136632487,8.90966004972505,10.4050959995817,10.4207547401648,10.6496390739814,8.29082620073906,8.41266657564245,8.24525053411938,9.57540671854598,9.21450412902614,8.80006104628252
"Mcm3",8.63930315076973,8.73474141326923,8.78182629022259,9.15870632019874,8.47699370839291,9.46458736054945,7.65447272788736,7.69221122480967,7.74669358678953,7.40116139256707,7.61304723832981,7.57292651672608
"Mcm2",7.79944358278199,7.91649794532795,7.79173980047256,8.51259243546411,7.98370077861877,9.01644434118881,6.88300947632731,6.88849848343743,6.92432123159323,6.72955911244559,6.87408364311352,6.91616207780279
"Mcm4",8.96300074970816,9.05706445491767,9.07459035589647,9.40674883120609,8.93847149049731,9.60907185827652,8.08753876173792,8.17956383220781,8.13130242723625,8.34301267060351,7.98534193186042,7.91169134209854
"Mcm5",8.75093064772097,8.72452362677535,8.76182816304201,8.97663979684187,8.08246669950682,9.27499052272289,7.23951500046917,7.26390134889304,7.16796310316153,6.25512265699063,6.83749671284682,6.3393539623904
"Mcm6",9.31689213520687,9.25878310596031,9.29496632095989,9.74151847582975,9.12661937785491,9.88914038543055,8.12968213652792,8.31184308931189,8.25011464561392,7.72243596226338,7.99966749710748,7.83137126394786
"Mcm7",8.1263428108636,8.13103798808828,8.10381807743458,8.52797776909169,7.90487067903946,8.81775868185611,6.59938590223511,7.07506539088299,7.01426148853368,6.2266640584121,6.50818061993189,6.32146762467092
"Melk",7.93436912281207,7.84313199066964,7.96646276903314,8.33001589406306,7.43559189185898,8.44097850703122,6.62893889092792,6.72077886759368,6.67264613142833,6.37944748165127,6.1851419913712,6.01406385187225
"Mfge8",8.3866486518055,8.43411319527176,8.34617537961691,9.33797500721233,9.74311611436291,9.71773452422765,6.06818013455831,5.78405272722753,5.90147984769265,9.17199573061574,7.6385311648417,6.22088744889159
"Kitl",6.60862858338848,6.78857673871531,6.83089126675804,7.84331353020694,7.12875823768929,7.75132403352512,4.64113865839734,5.22794010754168,5.01252587846153,6.51903780332624,5.82962522604138,5.30656816305496
"Cxcl9",5.6837774078192,5.23245435799146,5.81376811590507,4.30452400565072,4.51877829332688,4.70239528140209,4.40541942271848,4.62372152676061,4.40029160945324,4.42219914320461,4.85408894087061,4.87374958100391
"Mki67",10.4162828697969,10.7694508701678,10.6467460099382,11.289880502526,10.1712956900905,11.3172314913147,9.15881630606492,9.16764711792787,9.179506440311,9.82606952314591,9.20965734968021,8.47385898968956
"Mmp12",10.1292111787905,10.311837562959,10.3851362594552,11.402847967308,11.0078041278223,11.5340282118174,7.49296505039042,7.44414996704013,7.19371827633142,9.13326846603341,8.96194244459515,5.81598470335308
"Mmp13",6.76700307023645,6.98250922764084,6.57844554903227,7.68102734960734,8.52557263960054,8.03100041086021,5.80264108286345,5.89884237568962,6.26799649682358,6.14773480946931,6.51546917745552,6.36191907726671
"Mmp2",8.18587102753121,8.27590486720414,7.97579630006678,8.36146558527831,9.94029167221807,8.75386893803715,5.56721063503753,4.95955185281808,5.38212204750347,7.5132956278716,7.06520231468698,5.84925381611881
"Mmp8",8.50097695859963,8.60958920378552,8.72946107965792,10.3004698294719,8.56948255497659,9.59702393484789,5.22323142985996,5.43798403696856,4.95874014874936,10.0673414415954,7.33737221110166,5.28071913247993
"Mmp9",9.42027928251203,9.43532642973432,9.3563065458631,5.02693854128877,8.15718200778547,5.68095693066382,5.15616579566734,4.96734200385862,5.49145233954971,5.55153666391497,5.88105802079777,5.49002305438302
"Mns1",6.26928282100421,6.14662919418724,6.62404278354041,7.1067327665852,6.63877829317895,7.18577830411744,6.1894791309657,5.76764186333143,5.66775068032477,6.07478028036052,5.95850036391695,5.8449672227094
"Me1",8.38553167436773,8.45318214521912,8.44722701790629,7.25187860077176,8.50442868850515,7.29839983433889,6.95965125128052,7.07956791919103,7.23226600870323,6.54932392674498,6.47347786696623,6.24889090925117
"Cd200",5.36849366995293,5.7452717912877,5.27730874801709,4.36852871603489,5.193022188741,4.57699536287941,4.45343737147435,4.01983842442266,4.10152917529626,4.48823020531309,4.1544729224993,4.18062315140296
"Gbp4",3.41400729346693,4.45920812484673,4.0917736242564,4.26958537965167,4.03794972839877,3.67411150230332,4.96391744996116,4.62531630110176,4.97831553562744,4.35594763850147,5.30873816665931,7.25326285084426
"Sik1",9.34057820724426,9.3237415215683,9.21693938184337,7.51501469162637,7.94574673444558,7.888372975149,10.1118675910449,10.0330121418102,10.1310632639695,8.54955622385561,9.74453656309585,9.70090732912275
"Map1b",6.74050185651309,7.01978972036087,6.9100051581384,7.09438919170406,7.98975631547145,7.46395311033631,5.90038394131574,6.28881293336165,5.89180387328642,6.93415803033106,6.29938229621875,6.0030968616004
"Mx1",6.4888906108177,6.38317111334632,6.3553104613447,5.24434191105256,6.73178375104969,5.9440019078957,6.56636720171748,6.77391897881082,6.66838592665047,5.88084392231327,7.96594093068055,8.11020741912171
"Mybl1",6.60805912458598,6.74374337561738,6.82769395105662,7.02243781149104,7.30050131530369,7.27137286253002,6.53603081691531,6.53250714930248,6.57282174516102,5.82624949694564,6.15856687882995,5.30837076488062
"Myo10",9.04929334313768,9.13107138837335,9.24747751738193,9.46179883182032,9.61548454527617,9.39623334178033,7.82134379720967,7.79370271333097,7.80396006146624,9.7259592530237,8.67774048248179,8.6818990648476
"Ncam1",6.33959233041745,6.59016306672256,6.26839171125025,7.20416327132455,8.58987375231555,7.02158642900635,5.13719451277978,5.33839128066606,4.83777437980867,6.17237398791136,5.93834746987598,4.61812248098294
"Ndrg1",12.4667666583641,12.4365360991055,12.36285970413,9.84254928156607,10.2172354024784,9.25227592980567,12.3098275043616,12.3136985180679,12.289005588266,10.0546564250151,12.1086374918912,11.9736261149802
"Nedd4",9.01952771180242,9.25124632165841,8.99544051217404,9.75874740673628,10.9833455526023,9.67388197419573,6.16046138190532,6.43638056967916,6.56253448476705,9.13057200445892,8.43617055205555,6.55283720111905
"Nek2",7.05578844348486,6.93825829527074,7.16729078324136,7.58719796090225,6.62423397092574,8.00823837413908,5.83764850569637,5.75301511474776,5.9702015912253,6.0057843920177,6.01016172609606,5.00557750565469
"Neo1",5.90779067265724,6.29613714330722,5.69471334233381,6.68524892609397,7.17816380905426,6.81317036241328,4.60248169046208,4.34569129606762,4.99498575837565,5.76317604502309,5.51491101002124,4.55908737169626
"Nfib",6.70745657864376,7.04129486853929,6.62365864927032,7.02113170102594,7.80776214423239,6.971527288838,5.42520126662225,5.53882061500512,5.26122828662848,6.45340893784425,5.99914610019349,5.49714914619938
"Ngf",5.61876971611063,5.74897097900466,5.64793951661466,6.12237501745939,7.36296436924644,6.30986989383069,5.3469652426879,5.55118795976499,5.458962585735,5.84284100777229,5.67998668895194,4.63573914925791
"Nid1",6.07416644193325,6.43866544409626,6.1988546347593,6.8461536095871,8.39192759535866,7.16313352857366,4.92578631925438,5.04632525284044,4.87917275878991,6.11610847254794,5.93185770256229,5.17203768323643
"Nid2",6.25541708915843,5.93987584567408,5.88024280146002,6.48619164009483,7.61479602413608,6.35673724714563,5.44568397673906,4.95554237183275,4.85686802258748,5.67269794654402,5.72824857659969,5.3396161665593
"Nqo1",6.91477713388737,7.24440292850083,6.9693834949974,6.60443414225797,7.84177373303559,6.83076128707859,5.61659825404764,5.06487981087139,5.1615455896172,6.39849110300246,6.04914051490605,5.80837940461286
"Uhrf1",7.83769832534362,7.84605796937943,7.56757679489849,8.25545399453309,7.56127530226622,8.47238682796656,6.56525420185848,6.86983678529377,6.88228027754357,6.06345747186508,6.08629197651267,6.20534896820152
"Ctnnd2",4.38123397475977,4.61662601111208,4.69126864518356,7.11471027518497,5.21266283800368,6.72081067279698,4.59780892152461,4.62628304086491,4.92007308747691,5.40033411156425,4.9085038464551,4.60855513732907
"Ddr2",6.17688430347297,6.32480510750591,6.10324963729699,7.01134901960443,8.06622127676423,7.28072553338549,4.22632929967117,4.02454067413409,4.23646056535537,6.1536981613502,5.30638484884628,4.54165312939214
"Ogn",5.9086264824917,6.16747057654512,5.7806070632658,6.79543857255412,9.2207314002259,6.8610263414083,4.28502993809591,4.2657320019585,3.94159444926277,5.88559667864755,5.9733682275903,3.67206753573402
"Tnfrsf11b",5.71308134616478,5.79928820203443,5.65276208895483,5.92195548921727,6.83353669078781,6.25333359580534,5.07963950103615,5.10905907871082,5.3958878883699,5.33229028547689,5.36260084278988,5.31325191821556
"Osmr",6.78326766759811,7.32701230270897,6.71192425130092,7.74912671475133,8.92805620504331,7.65085778035161,4.89807364356061,4.80330273403964,5.01296509812127,7.38112349462043,6.41499417765925,5.38842568069387
"P4ha2",5.44583659860083,5.25165880765228,5.271841772888,6.47197702772179,7.23966392801858,6.53169980019195,5.34660032708506,5.25588967702203,5.41800270090286,5.69152662188068,5.76242699372251,5.53665218222733
"Pam",7.70787427996361,7.85830415450915,7.81731946246317,8.82866272344816,8.71606841378625,8.4572722063926,6.65640992640949,6.67705734783368,6.60521075468808,8.51528136077663,7.14162779291652,6.60155986378626
"Pappa",5.68356599278981,5.9224233497838,6.37756750182393,6.89820610486864,8.55240301244281,7.00934174440951,5.67111672395842,5.50070577163612,5.07118113314574,5.98437235950244,5.81119543390952,5.58926953522267
"Pdgfra",6.37280008068958,6.46861976076627,6.41150934453873,6.70490334817628,8.13365917522237,6.88950076477054,5.3715997279685,5.14194193156302,4.7894452474364,6.79122124821148,5.83829835741561,5.00149006655482
"Pdgfrb",6.14450167571171,6.12716555413922,6.01587554417876,6.24832689710655,7.96644620187097,6.69641529146097,5.71581402343225,5.3157375149656,5.04380492622968,5.73240712324578,5.56532061084212,5.7778525208216
"Enpp2",7.11523978014729,7.24381738908601,7.13123515209065,6.18937052653341,5.81285937724171,6.28526155527588,8.45258444022801,8.48710383830923,8.50792874056081,6.00752328052145,7.93399078033163,8.11412059310202
"Pecam1",8.5219326286941,8.33990848880617,8.3355030752706,5.50624953124019,6.5948290723855,5.95686654594593,9.10525601522454,9.15726761168766,9.08894809963705,6.89312795568673,8.19097037160099,8.09805148183133
"Pik3r3",5.5871563982336,5.55093822903233,5.69555523984467,5.64417767568056,6.39500991135417,5.73594570703029,4.12475271431534,4.63298840435678,4.38465585956367,5.48814692612687,4.77258679574887,4.18531784584734
"Pim2",9.15483026314972,9.13018977255304,9.16920432279592,6.60529487789053,6.41890440901189,6.31047406762174,9.40030338995891,9.40731728025868,9.35884953705311,6.16122711673494,8.80837483965752,8.80992297023453
"Prkca",5.76080276185723,5.88948760041668,5.91587245516238,6.6658940470197,6.87878019500826,6.60548235433711,5.28093912962244,5.23643565711364,4.92570016866798,6.30539540291598,5.54661919621286,4.98662844286828
"Prkcb",12.2551699115314,12.20209815028,12.2116942200883,9.62306078292716,10.4523217552034,9.66569805334328,12.4435879618385,12.469700743607,12.4696304266338,10.0347872303917,11.928784828158,11.9136536300499
"Serpine1",6.93606599063639,7.27617581142438,7.03893564528144,8.99755850175764,10.5981581337438,9.42458842630767,5.35779013601557,4.9847160250627,5.34125550458719,8.14112220476187,7.80158406369908,5.39466581402338
"Serpinb2",6.54619892892812,6.09158584401766,6.25722982832911,6.13816591110222,6.13593497404815,6.65210456658213,3.62950619395902,4.14545915982218,4.16672895203118,7.16613420660122,5.08241639692664,5.34591018673513
"Plau",7.93945523593227,8.08406273488993,7.9302639744663,10.1806089829568,9.79790050518435,10.3682585426958,7.47901803213939,7.24040244105632,7.3845648228408,8.69268736641617,8.41283332737079,8.54881501523372
"Plaur",6.79642569301522,7.0022947447507,6.89861569842468,7.69195361796613,8.88748774363945,7.83649985740354,5.86777807621978,5.59137207771025,5.41104479441744,6.97283471711992,6.82399745155308,7.28753838726336
"Plec",8.31038683289582,8.30473217027025,8.35333835863365,8.74535859364316,8.55600032890311,8.81125203711214,7.11538614915047,7.2175082008415,7.16180834516347,7.9231707060561,7.42733880778744,7.30431033910801
"Plk1",8.38041400549038,8.32682850619625,8.43177737610359,9.03266091872253,7.87024688571571,9.4899429906231,6.3361197789593,6.3907273210786,6.52192613218977,6.93494233544642,6.46937151878588,5.79030490421582
"Plp2",10.5063049565147,10.5857934916637,10.5429919511669,11.1203415292213,10.7275971648645,11.3530438845692,8.03764224276764,8.04208942583211,7.96300503153918,10.0555266054096,9.13397783273298,8.11063921268496
"Plxna2",6.49771143397315,6.6625152632171,6.23547427257261,8.2697410743198,7.65687734245206,8.29705000794047,5.67546326638762,6.21340050677592,5.47361366486604,7.86506179727248,6.37756932775199,6.27179656318842
"Pmp22",10.1573510048409,10.2761855053398,10.3592091421044,11.5467374908015,11.0270609625656,11.5222296784889,9.24621154729629,9.11954876286841,9.06357152457485,11.6267617557922,10.5720764257527,10.4154984157294
"Prrx1",6.86847723959197,7.26629326295185,6.98186124823741,7.13257280366234,8.57580040043529,7.26284540551638,5.38155020030209,5.49604921182338,5.43057813390106,6.91824324168374,6.20843428256473,5.50914939344649
"Pola1",8.01555218074307,8.14964202172441,8.17350614192243,8.68480896014457,8.01055009010067,8.70852652906601,7.61476744555799,7.7342907755205,7.86679774346792,7.23602403760576,7.40650692557323,7.18303694750589
"Pole",7.43449381527449,7.46840377342732,7.49300117853586,7.77548491477223,7.17220601975532,8.18502447587062,6.27278439773881,6.38083646419149,6.23611122911876,5.5783519607119,5.82188572082486,5.40777497353995
"Pole2",7.2975665420455,7.32974234106455,7.43262478761041,7.81995000696752,7.15082856355178,8.10386434941004,6.4097349129911,6.45592538935476,6.63042042536203,6.44339966216244,6.20001532967593,5.95639691445025
"Plpp1",7.87501945650503,7.88200451836575,7.81180624423661,6.71380735405143,7.94130082681103,7.02806349972294,6.0743936110863,6.3499995967977,6.06754481456607,5.9187864397298,6.01885192567689,6.00290452573136
"Ppfibp2",9.89181378523179,9.8594721984388,9.76794874512701,7.6079526665935,9.05327621379237,8.19574512187855,10.257743267553,10.1651778059464,10.1776398512626,8.28025992471494,9.95459429387005,10.0540662041973
"Ppic",9.62396366544644,9.81554101932729,9.83503673966339,8.28078034452023,9.23836910632315,8.60448247576795,8.39427410950485,8.44315443023071,8.46389108419526,7.32777372866289,7.40354243832758,7.30832592958704
"Prim1",7.82516648199954,7.87109215484891,7.93325123541216,8.1494256049707,7.54715651175025,8.42615445187658,6.71188796654454,6.83578533047198,7.09772865606393,6.47820473656865,6.67298654421066,6.30482924800529
"Prim2",9.43186306079694,9.17280767106644,9.22540959721432,9.50053569542706,9.09937047360403,9.7256753775945,8.59428950262927,8.68655461679095,8.77246856216309,8.41412478877888,8.42845894735307,8.33354970162217
"Mapk11",8.0484141613441,7.86125913242218,7.79545585058109,7.44642675866861,6.8544231835584,7.25747290465443,6.66994781236059,6.6266772597876,6.38557764064146,6.64979288715407,6.19808197459754,6.68895137850458
"Flna",10.6960860242398,10.8266710607406,10.7259634751676,10.3364859509304,10.3897905700095,10.5653146498316,9.89635913492606,9.95053948237204,9.98782819198297,9.30358678605019,9.35675417607677,9.57382708066603
"Tmem47",7.86768899013174,7.99314089980749,7.75410942047078,8.23640456638234,9.8142024635214,8.69312711882855,5.35006454224912,5.65926578616962,5.34145786235455,7.60430465781471,7.05273387704497,5.66104478336935
"Ptpn14",6.12033488129728,6.35587765145606,6.20223576921184,6.76656640202592,7.89037904889885,6.89443432298341,4.9372373568089,5.32227582596651,5.34010212280234,6.29063362037019,5.94296319429547,5.44654120383655
"Ptprk",5.26108135756765,5.27738242804089,5.12533672339445,5.76948337379945,7.80151993049879,6.22952892772584,4.85519761553086,4.63426981325257,4.66294266628666,5.23944512565242,5.5012744493552,4.84464635093478
"Ptprm",9.86168258929996,9.71745643411909,9.64902364503602,7.00785872987143,9.42039286824853,7.32476567977706,10.7249924495866,10.7180913664701,10.759988896819,8.04497491397491,10.4071488834209,10.7520476614277
"Ptprn",4.82407102847108,5.01717559966509,4.86285127544517,4.99101191473282,5.65543447015645,5.24328131373705,3.8767205802147,4.13927337118704,4.25655310854295,4.15227740782806,4.29006605744963,4.21431245788745
"Ptprs",7.09813757105747,7.06508532353479,6.9612959171741,7.63001911814871,7.88465504320458,7.30713345328557,6.6609392867986,6.72580090965455,6.69754541234747,7.38271279961376,6.64169941495922,5.79071048293908
"Kif20a",8.78580139107082,8.78283434019171,8.74362152275341,9.29064642772827,8.44928286550399,9.50317610988236,7.16005026440999,7.34172812241157,7.37623882766042,7.47188831153797,7.06476772195741,6.32722766182263
"Rad51",7.25134638919024,7.22337178751428,7.29332845332158,7.64527579254052,7.21062167751307,8.07276844876684,5.94075800170341,6.5877989204092,6.36208998275619,5.60780495767447,6.21479356833071,5.5766349361521
"Rad51ap1",6.4451106621725,6.61929347237987,6.43886842574392,6.67970996193427,6.16526134283954,6.87716264813417,5.61196491642521,5.62478939080299,5.49873576725655,5.10410758789795,5.47561692832086,4.93224013333871
"Rad51b",6.78133241126343,7.20785995727726,6.82888715121362,7.7581459576162,6.94741887708557,7.8629600237124,6.28435326591722,6.23306212173735,6.36641794979017,6.62750811775925,6.36656437807611,6.16163927386571
"Rad54l",6.77891281614035,6.84496179542633,7.17902209891357,7.55877727203685,6.949070392655,7.95093544669085,5.82727357332572,5.70648221803254,6.00320191243695,5.74574925878131,5.64670241005052,5.46882567613991
"Aldh1a2",5.12323165633929,5.11283469199291,4.81568541051118,5.75246921874216,6.72376734660296,5.60042908303894,4.07725818035849,4.29599941349189,4.53505286025835,4.87996470089133,4.38463658780093,4.61802709390717
"Rangap1",8.36560254216019,8.42641642291406,8.4611238961942,8.88568841363211,8.46484603014069,8.98529683805271,7.72841863461233,7.62245056859084,7.8158396934535,7.71028355475837,7.79765435090238,7.82265816431685
"Rapsn",5.7273637694047,5.32066192217447,5.17283024333375,5.91152809149629,5.51480243213692,6.0817163035292,6.94834555476871,6.77933997086354,7.0431903971758,6.00279587097279,6.11588721270028,5.92610188496245
"Rasgrp1",8.99296332341281,8.98129971137416,8.88888417846908,4.69292148007944,4.53369837343071,4.97878939062456,9.90365826432612,9.83970248712152,9.87463025204314,5.65653937910171,8.33955078691695,8.41993124690984
"Rbl1",9.06397241940809,9.04808910738526,9.14496133998707,9.52281324059157,8.93479004532588,9.63128734019705,8.11627284149965,8.26847613459742,8.28794086812301,8.27190105607905,8.31774428412941,8.21501075910968
"Rcn1",7.08305974656997,7.19088863644099,7.16301122710003,7.55794159481523,8.32760413410952,7.56117619233469,5.65088612172064,5.83735575872135,5.99776976188166,6.94496491353854,6.52640074738712,6.20663676946935
"Rgs16",6.64346492222566,6.76417306731891,6.28958393772311,6.75191975438728,7.6700963149036,6.93658143893381,5.8554848727582,5.00253236201651,5.68321321945434,6.61736596260495,6.14151572242836,5.6540648803514
